year,open,high,low,close,volume,weekday_Friday,weekday_Monday,weekday_Tuesday,weekday_Wednesday,weekday_Thursday,weekday_Sunday,pre_open,pre_open_2,pre_high,pre_high_2,pre_low,pre_low_2,pre_close,pre_close_2,pre_vol,pre_vol_2,pre_average,pre_average_2,average,tomorrows_average,target
2016,629.6708642049422,637.6751252064753,620.1419067382812,620.1419067382812,517738,1,0,0,0,0,0,627.7649404149313,654.4458975987535,634.2446251341681,654.4458975987535,626.6214487477222,625.0968057563048,631.9577026367188,627.3837890625,675794.0,493626.0,629.861321525825,640.9148433306268,624.9063854716117,615.9491371868095,0
2016,622.428791951744,631.5765434338263,609.088338784491,609.469482421875,876523,0,1,0,0,0,0,629.6708642049422,627.7649404149313,637.6751252064753,634.2446251341681,620.1419067382812,626.6214487477222,620.1419067382812,631.9577026367188,517738.0,675794.0,624.9063854716117,629.861321525825,615.9491371868095,604.1334053248365,0
2016,609.4696304738917,618.2361796111819,594.8896204349909,598.7971801757812,753533,0,0,1,0,0,0,622.428791951744,629.6708642049422,631.5765434338263,637.6751252064753,609.088338784491,620.1419067382812,609.469482421875,620.1419067382812,876523.0,517738.0,615.9491371868095,624.9063854716117,604.1334053248365,609.2788536062346,1
2016,606.8012985210629,623.5721645298338,601.9415807158449,611.7564086914062,732045,0,0,0,1,0,0,609.4696304738917,622.428791951744,618.2361796111819,631.5765434338263,594.8896204349909,609.088338784491,598.7971801757812,609.469482421875,753533.0,876523.0,604.1334053248365,615.9491371868095,609.2788536062346,606.2295592683538,0
2016,614.4244505679575,616.3301685016268,592.3172708198815,598.03466796875,1050026,0,0,0,0,1,0,606.8012985210629,609.4696304738917,623.5721645298338,618.2361796111819,601.9415807158449,594.8896204349909,611.7564086914062,598.7971801757812,732045.0,753533.0,609.2788536062346,604.1334053248365,606.2295592683538,603.1804225255681,0
2016,601.4652151683238,608.3260445973012,597.6536567826648,604.8956298828125,744933,1,0,0,0,0,0,614.4244505679575,606.8012985210629,616.3301685016268,623.5721645298338,592.3172708198815,601.9415807158449,598.03466796875,611.7564086914062,1050026.0,732045.0,606.2295592683538,609.2788536062346,603.1804225255681,618.9982205533199,1
2016,618.6170465753897,627.3837134644989,615.5677764258701,619.37939453125,467567,0,1,0,0,0,0,601.4652151683238,614.4244505679575,608.3260445973012,616.3301685016268,597.6536567826648,592.3172708198815,604.8956298828125,598.03466796875,744933.0,1050026.0,603.1804225255681,606.2295592683538,618.9982205533199,617.6642426516771,0
2016,619.379449658823,624.7156424769473,610.338407271785,615.9490356445312,599687,0,0,1,0,0,0,618.6170465753897,601.4652151683238,627.3837134644989,608.3260445973012,615.5677764258701,597.6536567826648,619.37939453125,604.8956298828125,467567.0,744933.0,618.9982205533199,603.1804225255681,617.6642426516771,621.4758746586563,1
2016,612.8998694345001,634.2446422175319,612.8998694345001,630.0518798828125,655063,0,0,0,1,0,0,619.379449658823,618.6170465753897,624.7156424769473,627.3837134644989,610.338407271785,615.5677764258701,615.9490356445312,619.37939453125,599687.0,467567.0,617.6642426516771,618.9982205533199,621.4758746586563,634.4352503180137,1
2016,635.3881397961835,637.6750015394258,621.6664218039895,633.4823608398438,598828,0,0,0,0,1,0,612.8998694345001,619.379449658823,634.2446422175319,624.7156424769473,612.8998694345001,610.338407271785,630.0518798828125,615.9490356445312,655063.0,599687.0,621.4758746586563,617.6642426516771,634.4352503180137,640.1525567685472,1
2016,646.8227526972507,646.8227526972507,626.6214714252612,633.4823608398438,635028,1,0,0,0,0,0,635.3881397961835,612.8998694345001,637.6750015394258,634.2446422175319,621.6664218039895,612.8998694345001,633.4823608398438,630.0518798828125,598828.0,655063.0,634.4352503180137,621.4758746586563,640.1525567685472,634.435195131435,0
2016,631.9576705363075,641.8676472428858,617.0924621285768,636.9127197265625,360413,0,1,0,0,0,0,646.8227526972507,635.3881397961835,646.8227526972507,637.6750015394258,626.6214714252612,621.6664218039895,633.4823608398438,633.4823608398438,635028.0,598828.0,640.1525567685472,634.4352503180137,634.435195131435,628.3367167357158,0
2016,630.8142415769001,644.1546944357698,624.7157001718394,625.8591918945312,458397,0,0,1,0,0,0,631.9576705363075,646.8227526972507,641.8676472428858,646.8227526972507,617.0924621285768,626.6214714252612,636.9127197265625,633.4823608398438,360413.0,635028.0,634.435195131435,640.1525567685472,628.3367167357158,626.0497006095502,0
2016,627.383764012069,632.7199567851787,616.7113176288838,624.7156372070312,603327,0,0,0,1,0,0,630.8142415769001,631.9576705363075,644.1546944357698,641.8676472428858,624.7157001718394,617.0924621285768,625.8591918945312,636.9127197265625,458397.0,360413.0,628.3367167357158,634.435195131435,626.0497006095502,637.2937819120842,1
2016,631.9576199765122,643.3922309681091,621.9339397828038,642.6299438476562,611888,0,0,0,0,1,0,627.383764012069,630.8142415769001,632.7199567851787,644.1546944357698,616.7113176288838,624.7157001718394,624.7156372070312,625.8591918945312,603327.0,458397.0,626.0497006095502,628.3367167357158,637.2937819120842,648.7285823468644,1
2016,645.2981681116976,654.0647755085716,642.2488974944448,652.1589965820312,469146,1,0,0,0,0,0,631.9576199765122,627.383764012069,643.3922309681091,632.7199567851787,621.9339397828038,616.7113176288838,642.6299438476562,624.7156372070312,611888.0,603327.0,637.2937819120842,626.0497006095502,648.7285823468644,647.2039069984494,0
2016,647.9662246414299,651.1298078785422,640.3430482116238,646.4415893554688,508367,0,1,0,0,0,0,645.2981681116976,631.9576199765122,654.0647755085716,643.3922309681091,642.2488974944448,621.9339397828038,652.1589965820312,642.6299438476562,469146.0,611888.0,648.7285823468644,637.2937819120842,647.2039069984494,656.9234357252278,1
2016,647.9662562160806,665.880615234375,644.9169854955707,665.880615234375,618415,0,0,1,0,0,0,647.9662246414299,645.2981681116976,651.1298078785422,654.0647755085716,640.3430482116238,642.2488974944448,646.4415893554688,652.1589965820312,508367.0,469146.0,647.2039069984494,648.7285823468644,656.9234357252278,670.8356265573688,1
2016,674.2660407123938,677.1247698723886,664.3559418563284,667.4052124023438,785761,0,0,0,1,0,0,647.9662562160806,647.9662246414299,665.880615234375,651.1298078785422,644.9169854955707,640.3430482116238,665.880615234375,646.4415893554688,618415.0,508367.0,656.9234357252278,647.2039069984494,670.8356265573688,669.6922319999952,0
2016,668.5487706406154,671.598041490278,664.3560080130858,670.835693359375,612515,0,0,0,0,1,0,674.2660407123938,647.9662562160806,677.1247698723886,665.880615234375,664.3559418563284,644.9169854955707,667.4052124023438,665.880615234375,785761.0,618415.0,670.8356265573688,656.9234357252278,669.6922319999952,667.0240974892197,0
2016,667.7864151932832,674.6472441113677,659.0198680612577,666.2617797851562,636926,1,0,0,0,0,0,668.5487706406154,674.2660407123938,671.598041490278,677.1247698723886,664.3560080130858,664.3559418563284,670.835693359375,667.4052124023438,612515.0,785761.0,669.6922319999952,670.8356265573688,667.0240974892197,662.4501839065333,0
2016,663.2125016021292,673.5038057019173,658.2956574093149,661.6878662109375,712504,0,1,0,0,0,0,667.7864151932832,668.5487706406154,674.6472441113677,671.598041490278,659.0198680612577,664.3560080130858,666.2617797851562,670.835693359375,636926.0,612515.0,667.0240974892197,669.6922319999952,662.4501839065333,653.6836318906576,0
2016,655.208267199284,658.2575378165368,646.8227425833538,652.1589965820312,751908,0,0,1,0,0,0,663.2125016021292,667.7864151932832,673.5038057019173,674.6472441113677,658.2956574093149,659.0198680612577,661.6878662109375,666.2617797851562,712504.0,636926.0,662.4501839065333,667.0240974892197,653.6836318906576,656.5421823945805,1
2016,652.5400532657237,662.8312337632183,652.1589096985872,660.5443115234375,551205,0,0,0,1,0,0,655.208267199284,663.2125016021292,658.2575378165368,673.5038057019173,646.8227425833538,658.2956574093149,652.1589965820312,661.6878662109375,751908.0,712504.0,653.6836318906576,662.4501839065333,656.5421823945805,655.017703369452,0
2016,659.4010073248414,670.835681554393,650.6343994140625,650.6343994140625,530479,0,0,0,0,1,0,652.5400532657237,655.208267199284,662.8312337632183,658.2575378165368,652.1589096985872,646.8227425833538,660.5443115234375,652.1589965820312,551205.0,751908.0,656.5421823945805,653.6836318906576,655.017703369452,667.0240729851714,1
2016,658.2574965562804,676.1717930080861,658.2574965562804,675.7906494140625,502313,1,0,0,0,0,0,659.4010073248414,652.5400532657237,670.835681554393,662.8312337632183,650.6343994140625,652.1589096985872,650.6343994140625,660.5443115234375,530479.0,551205.0,655.017703369452,656.5421823945805,667.0240729851714,676.7435961789535,1
2016,673.8848974360319,684.5572226784162,673.8848974360319,679.602294921875,502184,0,1,0,0,0,0,658.2574965562804,659.4010073248414,676.1717930080861,670.835681554393,658.2574965562804,650.6343994140625,675.7906494140625,650.6343994140625,502313.0,530479.0,667.0240729851714,655.017703369452,676.7435961789535,677.5059901347565,1
2016,678.4588796835757,681.5081505745869,673.8849733470587,676.5531005859375,683958,0,0,1,0,0,0,673.8848974360319,658.2574965562804,684.5572226784162,676.1717930080861,673.8848974360319,658.2574965562804,679.602294921875,675.7906494140625,502184.0,502313.0,676.7435961789535,667.0240729851714,677.5059901347565,678.6494724612434,1
2016,680.364679785768,681.5081716144435,675.0284859802445,676.9342651367188,535350,0,0,0,1,0,0,678.4588796835757,673.8848974360319,681.5081505745869,684.5572226784162,673.8849733470587,673.8848974360319,676.5531005859375,679.602294921875,683958.0,502184.0,677.5059901347565,676.7435961789535,678.6494724612434,683.9855850524577,1
2016,678.0776764525716,694.467338750007,667.7863728904036,689.8934936523438,1154329,0,0,0,0,1,0,680.364679785768,678.4588796835757,681.5081716144435,681.5081505745869,675.0284859802445,673.8849733470587,676.9342651367188,676.5531005859375,535350.0,683958.0,678.6494724612434,677.5059901347565,683.9855850524577,693.3239135742188,1
2016,693.3239135742188,699.041250411623,689.131151223879,693.3239135742188,2320814,1,0,0,0,0,0,678.0776764525716,680.364679785768,694.467338750007,681.5081716144435,667.7863728904036,675.0284859802445,689.8934936523438,676.9342651367188,1154329.0,535350.0,683.9855850524577,678.6494724612434,693.3239135742188,696.5637407520148,1
2016,696.7543125587172,701.328218430481,687.987644428594,696.3731689453125,682798,0,1,0,0,0,0,693.3239135742188,678.0776764525716,699.041250411623,694.467338750007,689.131151223879,667.7863728904036,693.3239135742188,689.8934936523438,2320814.0,1154329.0,693.3239135742188,683.9855850524577,696.5637407520148,697.3260641043269,1
2016,694.8485393414661,699.8035888671875,688.7499981292029,699.8035888671875,576340,0,0,1,0,0,0,696.7543125587172,693.3239135742188,701.328218430481,699.041250411623,687.987644428594,689.131151223879,696.3731689453125,693.3239135742188,682798.0,2320814.0,696.5637407520148,693.3239135742188,697.3260641043269,709.1419133119678,1
2016,705.1397836551855,719.6237278126603,697.1164215330227,713.14404296875,1061716,0,0,0,1,0,0,694.8485393414661,696.7543125587172,699.8035888671875,701.328218430481,688.7499981292029,687.987644428594,699.8035888671875,696.3731689453125,576340.0,682798.0,697.3260641043269,696.5637407520148,709.1419133119678,711.0477584477305,1
2016,705.5209929696797,725.3411321274766,705.5209929696797,716.5745239257812,1130563,0,0,0,0,1,0,705.1397836551855,694.8485393414661,719.6237278126603,699.8035888671875,697.1164215330227,688.7499981292029,713.14404296875,699.8035888671875,1061716.0,576340.0,709.1419133119678,697.3260641043269,711.0477584477305,717.5273961168347,1
2016,716.5745065891381,725.7223190593942,715.8121584647963,718.4802856445312,1110543,0,1,0,0,0,0,705.5209929696797,705.1397836551855,725.3411321274766,719.6237278126603,705.5209929696797,697.1164215330227,716.5745239257812,713.14404296875,1130563.0,1061716.0,711.0477584477305,709.1419133119678,717.5273961168347,721.7201090026206,1
2016,724.1976642943036,724.1976642943036,717.717979176945,719.2425537109375,649439,0,0,1,0,0,0,716.5745065891381,705.5209929696797,725.7223190593942,725.3411321274766,715.8121584647963,705.5209929696797,718.4802856445312,716.5745239257812,1110543.0,1130563.0,717.5273961168347,711.0477584477305,721.7201090026206,719.0519818941884,0
2016,718.8614100774394,721.1483935523734,696.9829746340026,719.2425537109375,770590,0,0,0,1,0,0,724.1976642943036,716.5745065891381,724.1976642943036,725.7223190593942,717.717979176945,715.8121584647963,719.2425537109375,718.4802856445312,649439.0,1110543.0,721.7201090026206,717.5273961168347,719.0519818941884,713.3346147774567,0
2016,713.5251865861635,716.5744571994119,706.976086759417,713.14404296875,668164,0,0,0,0,1,0,718.8614100774394,724.1976642943036,721.1483935523734,724.1976642943036,696.9829746340026,717.717979176945,719.2425537109375,719.2425537109375,770590.0,649439.0,719.0519818941884,721.7201090026206,713.3346147774567,713.7157829840937,1
2016,711.6194321791248,720.767183497062,711.6194321791248,715.8121337890625,581087,0,0,0,0,0,1,713.5251865861635,718.8614100774394,716.5744571994119,721.1483935523734,706.976086759417,696.9829746340026,713.14404296875,719.2425537109375,668164.0,770590.0,713.3346147774567,719.0519818941884,713.7157829840937,712.7628669676164,0
2016,713.5251846188268,719.2425213751761,710.0947703976232,712.0005493164062,458706,0,1,0,0,0,0,711.6194321791248,713.5251865861635,720.767183497062,716.5744571994119,711.6194321791248,706.976086759417,715.8121337890625,713.14404296875,581087.0,668164.0,713.7157829840937,713.3346147774567,712.7628669676164,712.0005493164062,0
2016,712.0005493164062,715.4309635376098,708.4939672089,712.0005493164062,1144978,0,0,1,0,0,0,713.5251846188268,711.6194321791248,719.2425213751761,720.767183497062,710.0947703976232,711.6194321791248,712.0005493164062,715.8121337890625,458706.0,581087.0,712.7628669676164,713.7157829840937,712.0005493164062,696.1909169599344,0
2016,706.1038187831501,706.8663239465518,684.752943955553,686.2780151367188,574778,0,0,0,1,0,0,712.0005493164062,713.5251846188268,715.4309635376098,719.2425213751761,708.4939672089,710.0947703976232,712.0005493164062,712.0005493164062,1144978.0,458706.0,712.0005493164062,712.7628669676164,696.1909169599344,687.2312663169325,0
2016,685.1342855635527,693.9034612083132,685.1342855635527,689.3282470703125,520569,0,0,0,0,1,0,706.1038187831501,712.0005493164062,706.8663239465518,715.4309635376098,684.752943955553,708.4939672089,686.2780151367188,712.0005493164062,574778.0,1144978.0,696.1909169599344,712.0005493164062,687.2312663169325,675.412031955582,0
2016,682.0841957471017,687.8413228887106,666.4522308985125,668.7398681640625,787066,0,0,0,0,0,1,685.1342855635527,706.1038187831501,693.9034612083132,706.8663239465518,685.1342855635527,684.752943955553,689.3282470703125,686.2780151367188,520569.0,574778.0,687.2312663169325,696.1909169599344,675.412031955582,668.9304674612922,0
2016,668.7398411725844,669.3499061508112,663.4020616713192,669.12109375,882149,0,1,0,0,0,0,682.0841957471017,685.1342855635527,687.8413228887106,693.9034612083132,666.4522308985125,685.1342855635527,668.7398681640625,689.3282470703125,787066.0,520569.0,675.412031955582,687.2312663169325,668.9304674612922,677.5088841810314,1
2016,677.1276316433128,679.9031988013885,672.5524186276232,677.89013671875,1193683,0,0,1,0,0,0,668.7398411725844,682.0841957471017,669.3499061508112,687.8413228887106,663.4020616713192,666.4522308985125,669.12109375,668.7398681640625,882149.0,787066.0,668.9304674612922,675.412031955582,677.5088841810314,673.1244251172143,0
2016,677.508982070366,680.1778719287196,667.2147969384839,668.7398681640625,580708,0,0,0,1,0,0,677.1276316433128,668.7398411725844,679.9031988013885,669.3499061508112,672.5524186276232,663.4020616713192,677.89013671875,669.12109375,1193683.0,882149.0,677.5088841810314,668.9304674612922,673.1244251172143,666.4522654901142,0
2016,670.2649435778847,670.2649435778847,655.776858125904,662.6395874023438,868891,0,0,0,0,1,0,677.508982070366,677.1276316433128,680.1778719287196,679.9031988013885,667.2147969384839,672.5524186276232,668.7398681640625,677.89013671875,580708.0,1193683.0,673.1244251172143,677.5088841810314,666.4522654901142,659.5895232395358,0
2016,654.6330870064154,666.8335360641935,653.1080156606008,664.5459594726562,431644,0,0,0,0,0,1,670.2649435778847,677.508982070366,670.2649435778847,680.1778719287196,655.776858125904,667.2147969384839,662.6395874023438,668.7398681640625,868891.0,580708.0,666.4522654901142,673.1244251172143,659.5895232395358,670.8367801351167,1
2016,667.2147590007021,677.5089435472574,665.3083744363524,674.4588012695312,618978,0,1,0,0,0,0,654.6330870064154,670.2649435778847,666.8335360641935,670.2649435778847,653.1080156606008,655.776858125904,664.5459594726562,662.6395874023438,431644.0,868891.0,659.5895232395358,666.4522654901142,670.8367801351167,674.0776124997503,1
2016,666.8335086909069,683.9904845590712,666.8335086909069,681.3217163085938,528340,0,0,1,0,0,0,667.2147590007021,654.6330870064154,677.5089435472574,666.8335360641935,665.3083744363524,653.1080156606008,674.4588012695312,664.5459594726562,618978.0,431644.0,670.8367801351167,659.5895232395358,674.0776124997503,678.6527764818502,1
2016,681.3216662449505,683.6091208657675,674.0775629684051,675.98388671875,536384,0,0,0,1,0,0,666.8335086909069,667.2147590007021,683.9904845590712,677.5089435472574,666.8335086909069,665.3083744363524,681.3217163085938,674.4588012695312,528340.0,618978.0,674.0776124997503,670.8367801351167,678.6527764818502,677.1276729228681,0
2016,675.221349263705,679.7965625583121,668.3584988946145,679.0339965820312,853188,0,0,0,0,1,0,681.3216662449505,666.8335086909069,683.6091208657675,683.9904845590712,674.0775629684051,666.8335086909069,675.98388671875,681.3217163085938,536384.0,528340.0,678.6527764818502,674.0776124997503,677.1276729228681,677.6995104498908,1
2016,677.5088841810315,683.4184506515583,675.2213081003644,677.89013671875,260186,0,0,0,0,0,1,675.221349263705,681.3216662449505,679.7965625583121,683.6091208657675,668.3584988946145,674.0775629684051,679.0339965820312,675.98388671875,853188.0,536384.0,677.1276729228681,678.6527764818502,677.6995104498908,678.8433632104675,1
2016,679.4152420459349,684.0513705057646,674.8400287991195,678.271484375,442445,0,1,0,0,0,0,677.5088841810315,675.221349263705,683.4184506515583,679.7965625583121,675.2213081003644,668.3584988946145,677.89013671875,679.0339965820312,260186.0,853188.0,677.6995104498908,677.1276729228681,678.8433632104675,674.0776425194747,0
2016,676.7465325975433,679.4153618212423,668.7399232177072,671.4087524414062,463728,0,0,1,0,0,0,679.4152420459349,677.5088841810315,684.0513705057646,683.4184506515583,674.8400287991195,675.2213081003644,678.271484375,677.89013671875,442445.0,260186.0,678.8433632104675,677.6995104498908,674.0776425194747,669.1210886991871,0
2016,672.9337667538429,673.6963327919561,660.6570681692979,665.3084106445312,490841,0,0,0,1,0,0,676.7465325975433,679.4152420459349,679.4153618212423,684.0513705057646,668.7399232177072,674.8400287991195,671.4087524414062,678.271484375,463728.0,442445.0,674.0776425194747,678.8433632104675,669.1210886991871,657.8738360153226,0
2016,659.9708165618952,662.7387773315302,653.4892790525392,655.77685546875,582964,0,0,0,0,1,0,672.9337667538429,676.7465325975433,673.6963327919561,679.4153618212423,660.6570681692979,668.7399232177072,665.3084106445312,671.4087524414062,490841.0,463728.0,669.1210886991871,674.0776425194747,657.8738360153226,653.4892058146233,0
2016,655.7768125081531,662.6395413072013,651.2015991210938,651.2015991210938,367784,0,1,0,0,0,0,659.9708165618952,672.9337667538429,662.7387773315302,673.6963327919561,653.4892790525392,660.6570681692979,655.77685546875,665.3084106445312,582964.0,490841.0,657.8738360153226,669.1210886991871,653.4892058146233,651.3922254054262,0
2016,651.5828516897586,656.9206310685081,649.6765279920739,651.2015991210938,372615,0,0,1,0,0,0,655.7768125081531,659.9708165618952,662.6395413072013,662.7387773315302,651.2015991210938,653.4892790525392,651.2015991210938,655.77685546875,367784.0,582964.0,653.4892058146233,657.8738360153226,651.3922254054262,651.58289482408,1
2016,653.8705015622224,656.1580778731841,648.1514695032758,649.2952880859375,337993,0,0,0,1,0,0,651.5828516897586,655.7768125081531,656.9206310685081,662.6395413072013,649.6765279920739,651.2015991210938,651.2015991210938,651.2015991210938,372615.0,367784.0,651.3922254054262,653.4892058146233,651.58289482408,646.8170782897676,0
2016,645.101380700629,652.3454845192773,641.959834871211,648.5327758789062,397003,0,0,0,0,1,0,653.8705015622224,651.5828516897586,656.1580778731841,656.9206310685081,648.1514695032758,649.6765279920739,649.2952880859375,651.2015991210938,337993.0,372615.0,651.58289482408,651.3922254054262,646.8170782897676,649.390620046381,1
2016,649.1046653857306,655.776859661751,648.1515034683513,649.6765747070312,432726,0,0,0,0,0,1,645.101380700629,653.8705015622224,652.3454845192773,656.1580778731841,641.959834871211,648.1514695032758,648.5327758789062,649.2952880859375,397003.0,337993.0,646.8170782897676,651.58289482408,649.390620046381,651.7735084012712,1
2016,652.3454176814487,655.0143073708234,648.532709431719,651.2015991210938,279539,0,1,0,0,0,0,649.1046653857306,645.101380700629,655.776859661751,652.3454845192773,648.1515034683513,641.959834871211,649.6765747070312,648.5327758789062,432726.0,397003.0,649.390620046381,646.8170782897676,651.7735084012712,652.9174152631084,1
2016,655.0143959559043,655.0143959559043,645.8639679442687,650.8204345703125,331004,0,0,1,0,0,0,652.3454176814487,649.1046653857306,655.0143073708234,655.776859661751,648.532709431719,648.1515034683513,651.2015991210938,649.6765747070312,279539.0,432726.0,651.7735084012712,649.390620046381,652.9174152631084,642.8138557842617,0
2016,644.720179830242,652.726789506857,635.9511257313552,640.9075317382812,304945,0,0,0,1,0,0,655.0143959559043,652.3454176814487,655.0143959559043,655.0143073708234,645.8639679442687,648.532709431719,650.8204345703125,651.2015991210938,331004.0,279539.0,652.9174152631084,651.7735084012712,642.8138557842617,640.1449865884123,0
2016,637.0949048174496,643.5763209739494,629.469548254123,643.195068359375,471997,0,0,0,0,1,0,644.720179830242,655.0143959559043,652.726789506857,655.0143959559043,635.9511257313552,645.8639679442687,640.9075317382812,650.8204345703125,304945.0,331004.0,642.8138557842617,652.9174152631084,640.1449865884123,639.0011078023156,0
2016,641.2886535929124,642.8137246895498,633.663419818444,636.7135620117188,474169,0,0,0,0,0,1,637.0949048174496,644.720179830242,643.5763209739494,652.726789506857,629.469548254123,635.9511257313552,643.195068359375,640.9075317382812,471997.0,304945.0,640.1449865884123,642.8138557842617,639.0011078023156,635.951134310445,0
2016,636.7136699880774,638.2386196346031,632.1384559222829,635.1885986328125,821060,0,1,0,0,0,0,641.2886535929124,637.0949048174496,642.8137246895498,643.5763209739494,633.663419818444,629.469548254123,636.7135620117188,643.195068359375,474169.0,471997.0,639.0011078023156,640.1449865884123,635.951134310445,633.6634755934585,0
2016,634.426011245511,634.426011245511,627.5632208042235,632.9009399414062,1056563,0,0,1,0,0,0,636.7136699880774,641.2886535929124,638.2386196346031,642.8137246895498,632.1384559222829,633.663419818444,635.1885986328125,636.7135620117188,821060.0,474169.0,635.951134310445,639.0011078023156,633.6634755934585,631.7571916571828,0
2016,632.9009799940533,635.1886175221655,628.2266948756285,630.6134033203125,2114798,0,0,0,1,0,0,634.426011245511,636.7136699880774,634.426011245511,638.2386196346031,627.5632208042235,632.1384559222829,632.9009399414062,635.1885986328125,1056563.0,821060.0,633.6634755934585,635.951134310445,631.7571916571828,641.860604083673,1
2016,645.8639083626587,645.8639083626587,634.0447130997742,637.8572998046875,479124,0,0,0,0,1,0,632.9009799940533,634.426011245511,635.1886175221655,634.426011245511,628.2266948756285,627.5632208042235,630.6134033203125,632.9009399414062,2114798.0,1056563.0,631.7571916571828,633.6634755934585,641.860604083673,635.951191935286,0
2016,637.095010823697,638.619960681363,629.5839983678013,634.807373046875,485755,0,0,0,0,0,1,645.8639083626587,632.9009799940533,645.8639083626587,635.1886175221655,634.0447130997742,628.2266948756285,637.8572998046875,630.6134033203125,479124.0,2114798.0,641.860604083673,631.7571916571828,635.951191935286,647.9609028526306,1
2016,650.0578530685426,650.0578530685426,630.8649941630049,645.8639526367188,533139,0,1,0,0,0,0,637.095010823697,645.8639083626587,638.619960681363,645.8639083626587,629.5839983678013,634.0447130997742,634.807373046875,637.8572998046875,485755.0,479124.0,635.951191935286,641.860604083673,647.9609028526306,647.198361324678,0
2016,645.8639467704498,650.8204132340022,641.8072729737535,648.5327758789062,836126,0,0,1,0,0,0,650.0578530685426,637.095010823697,650.0578530685426,638.619960681363,630.8649941630049,629.5839983678013,645.8639526367188,634.807373046875,533139.0,485755.0,647.9609028526306,635.951191935286,647.198361324678,650.0578093243944,1
2016,652.3454160120699,652.3454160120699,646.490678855676,647.7702026367188,235529,0,0,0,1,0,0,645.8639467704498,650.0578530685426,650.8204132340022,650.0578530685426,641.8072729737535,630.8649941630049,648.5327758789062,645.8639526367188,836126.0,533139.0,647.198361324678,647.9609028526306,650.0578093243944,664.3553697705486,1
2016,656.9207004785972,681.3010289276352,654.6178495244383,671.7900390625,1512352,0,0,0,0,1,0,652.3454160120699,645.8639467704498,652.3454160120699,650.8204132340022,646.490678855676,641.8072729737535,647.7702026367188,648.5327758789062,235529.0,836126.0,650.0578093243944,647.198361324678,664.3553697705486,670.6462742159167,1
2016,670.2650215763646,677.8903177848936,668.5569610676738,671.0275268554688,1255742,0,1,0,0,0,0,656.9207004785972,652.3454160120699,681.3010289276352,652.3454160120699,654.6178495244383,646.490678855676,671.7900390625,647.7702026367188,1512352.0,235529.0,664.3553697705486,650.0578093243944,670.6462742159167,665.8804045070401,0
2016,667.214849541424,671.0274974787758,661.8770694038885,664.5459594726562,852835,0,0,1,0,0,0,670.2650215763646,656.9207004785972,677.8903177848936,681.3010289276352,668.5569610676738,654.6178495244383,671.0275268554688,671.7900390625,1255742.0,1512352.0,670.6462742159167,664.3553697705486,665.8804045070401,665.1178347871086,0
2016,666.0709967226546,667.9773205937469,658.8270146959971,664.1646728515625,623296,0,0,0,1,0,0,667.214849541424,670.2650215763646,671.0274974787758,677.8903177848936,661.8770694038885,668.5569610676738,664.5459594726562,671.0275268554688,852835.0,1255742.0,665.8804045070401,670.6462742159167,665.1178347871086,663.4021864243309,0
2016,667.214834274443,667.214834274443,655.7768907241067,659.5895385742188,684610,0,0,0,0,1,0,666.0709967226546,667.214849541424,667.9773205937469,671.0274974787758,658.8270146959971,661.8770694038885,664.1646728515625,664.5459594726562,623296.0,852835.0,665.1178347871086,665.8804045070401,663.4021864243309,663.5927833727487,1
2016,664.1646927220601,666.0710166501857,657.68321570818,663.0208740234375,568634,0,0,0,0,0,1,667.214834274443,666.0709967226546,667.214834274443,667.9773205937469,655.7768907241067,658.8270146959971,659.5895385742188,664.1646728515625,684610.0,623296.0,663.4021864243309,665.1178347871086,663.5927833727487,663.4021864243309,0
2016,667.214834274443,667.214834274443,657.3019620350251,659.5895385742188,473657,0,1,0,0,0,0,664.1646927220601,667.214834274443,666.0710166501857,667.214834274443,657.68321570818,655.7768907241067,663.0208740234375,659.5895385742188,568634.0,684610.0,663.5927833727487,663.4021864243309,663.4021864243309,662.0676873817431,0
2016,663.7833850173926,663.7833850173926,657.3019688015942,660.3519897460938,586119,0,0,1,0,0,0,667.214834274443,664.1646927220601,667.214834274443,666.0710166501857,657.3019620350251,657.68321570818,659.5895385742188,663.0208740234375,473657.0,568634.0,663.4021864243309,663.5927833727487,662.0676873817431,659.5894576299793,0
2016,658.4456999279272,661.8769730340832,641.7934519179662,660.7332153320312,465816,0,0,0,1,0,0,663.7833850173926,667.214834274443,663.7833850173926,667.214834274443,657.3019688015942,657.3019620350251,660.3519897460938,659.5895385742188,586119.0,473657.0,662.0676873817431,663.4021864243309,659.5894576299793,650.6297223595373,0
2016,653.107955461262,667.214788041807,647.7702366700926,648.1514892578125,943703,0,0,0,0,1,0,658.4456999279272,663.7833850173926,661.8769730340832,663.7833850173926,641.7934519179662,657.3019688015942,660.7332153320312,660.3519897460938,465816.0,586119.0,659.5894576299793,662.0676873817431,650.6297223595373,638.0480224065298,0
2016,644.3389036997783,644.3389036997783,631.7571411132812,631.7571411132812,912672,0,0,0,0,0,1,653.107955461262,658.4456999279272,667.214788041807,661.8769730340832,647.7702366700926,641.7934519179662,648.1514892578125,660.7332153320312,943703.0,465816.0,650.6297223595373,659.5894576299793,638.0480224065298,624.1317317793676,0
